Invoice Number,Date Time,Customer ID,Product ID,Quantity,Price per Unit,Return Status,Sales Channel,Total Sales,Customer Age Group,Region,Product Category
6194,07/01/2021 02:55,51,2,5,53.5,Not Returned,Online,267.5,46-55,East,Clothing
6195,10/01/2021 01:09,47,34,1,81.26,Not Returned,Online,81.26,26-35,East,Footwear
6196,11/01/2021 07:09,4,40,2,35.22,Not Returned,In-Store,70.44,56+,West,Accessories
6197,11/01/2021 01:34,47,5,3,97.71,Not Returned,In-Store,293.13,26-35,East,Clothing
6198,07/01/2021 05:39,15,37,7,83.1,Not Returned,Online,581.7,46-55,West,Footwear
6199,01/01/2021 03:15,19,25,4,27.57,Not Returned,Online,110.28,18-25,East,Clothing
6200,07/01/2021 14:52,31,41,3,21.12,Not Returned,In-Store,63.36,36-45,South,Accessories
6201,09/01/2021 15:32,21,4,6,90.04,Not Returned,Online,540.24,26-35,East,Clothing
6202,09/01/2021 09:36,68,6,3,37.08,Not Returned,In-Store,111.24,26-35,North,Accessories
6203,02/01/2021 19:40,66,24,7,35.05,Not Returned,Online,245.35,46-55,South,Accessories
6204,11/01/2021 01:18,53,4,5,23.09,Not Returned,Online,115.45,46-55,East,Clothing
6205,01/01/2021 06:19,37,26,6,67.9,Not Returned,In-Store,407.4,36-45,South,Footwear
6206,05/01/2021 21:54,23,2,3,67.98,Not Returned,Online,203.94,46-55,East,Clothing
6207,02/01/2021 10:47,97,46,6,88.41,Not Returned,Online,530.46,56+,East,Clothing
6208,08/01/2021 15:47,26,2,4,37.04,Not Returned,Online,148.16,36-45,East,Clothing
6209,06/01/2021 11:59,55,42,2,24.04,Not Returned,In-Store,48.08,36-45,East,Foot wear
6210,04/01/2021 16:29,8,19,3,26.06,Not Returned,Online,78.18,,West,Foot wear
6211,04/01/2021 20:12,57,39,3,21.62,Not Returned,Online,64.86,46-55,North,Accessories
6212,06/01/2021 05:41,69,32,1,46.84,Not Returned,On line,46.84,46-55,South,Clothing
6213,03/01/2021 22:43,63,5,7,98.79,Not Returned,Online,691.53,56+,East,Clothing
6214,02/01/2021 13:43,72,19,5,22.53,Not Returned,Online,112.65,56+,South,Foot wear
6215,03/01/2021 22:19,98,37,2,59.53,Not Returned,Online,119.06,26-35,East,Footwear
6216,01/01/2021 14:34,1,29,4,73.88,Not Returned,In-Store,295.52,46-55,West,Foot wear
6217,02/01/2021 10:59,55,48,5,39.62,Not Returned,In-Store,198.1,36-45,East,Footwear
6218,11/01/2021 09:14,66,28,7,85.09,Not Returned,In-Store,595.63,46-55,South,Footwear
6219,04/01/2021 02:15,74,6,5,30.71,Not Returned,Online,153.55,26-35,West,Accessories
6220,04/01/2021 02:04,47,12,5,53.78,Not Returned,In-Store,268.9,26-35,East,Clothing
6221,11/01/2021 09:41,5,17,6,58.36,Not Returned,In-Store,350.16,56+,West,Accessories
6222,06/01/2021 11:29,46,23,2,85.02,Not Returned,Online,170.04,18-25,West,Clothing
6224,09/01/2021 20:27,95,15,3,53.29,Not Returned,In-Store,159.87,18-25,North,Footwear
6225,07/01/2021 21:49,77,21,4,99.68,Not Returned,In-Store,398.72,18-25,West,Clothing
6226,01/01/2021 03:31,25,19,5,37.09,Not Returned,Online,185.45,18-25,East,Foot wear
6227,03/01/2021 21:48,85,4,3,20.46,Not Returned,Online,61.38,18-25,North,Clothing
6228,01/01/2021 11:05,13,28,1,47.05,Not Returned,In-Store,47.05,56+,North,Footwear
6229,11/01/2021 04:37,15,34,7,86.28,Not Returned,Online,603.96,46-55,West,Footwear
6230,09/01/2021 03:22,20,16,2,46.6,Not Returned,Online,93.2,46-55,North,Footwear
6231,10/01/2021 05:17,18,46,6,40.85,Not Returned,Online,245.1,56+,East,Clothing
6234,04/01/2021 00:58,15,47,4,75.25,Not Returned,Online,301,46-55,West,Footwear
6235,04/01/2021 17:31,60,27,1,65.04,Not Returned,In-Store,65.04,26-35,West,Footwear
6236,09/01/2021 21:58,43,18,1,78.87,Not Returned,Online,78.87,46-55,West,Footwear
6239,07/01/2021 10:32,10,14,1,82.15,Not Returned,In-Store,82.15,56+,East,Clothing
6241,06/01/2021 12:36,72,7,6,37.72,Not Returned,Online,226.32,56+,South,Footwear
6242,08/01/2021 03:05,28,32,4,44.83,Not Returned,In-Store,179.32,26-35,South,Clothing
6243,08/01/2021 07:48,65,43,3,47.25,Not Returned,In-Store,141.75,26-35,West,Clothing
6244,10/01/2021 21:26,64,45,2,31.33,Not Returned,Online,62.66,26-35,South,Footwear
6245,07/01/2021 06:31,84,9,6,23,Not Returned,In-Store,138,56+,West,Foot wear
6246,11/01/2021 09:53,58,39,2,97.42,Not Returned,On line,194.84,26-35,West,Accessories
6247,03/01/2021 17:38,70,32,6,29.18,Not Returned,In-Store,175.08,46-55,North,Clothing
6248,09/01/2021 20:30,33,27,2,53.69,Not Returned,Online,107.38,46-55,East,Footwear
6250,06/01/2021 04:01,51,48,6,79.72,Not Returned,Online,478.32,46-55,East,Footwear
6252,01/01/2021 01:07,81,33,6,87.03,Not Returned,Online,522.18,56+,West,Accessories
6253,05/01/2021 02:59,12,11,3,35.33,Not Returned,Online,105.99,36-45,West,Clothing
6254,05/01/2021 12:02,20,31,5,57.4,Not Returned,In-Store,287,46-55,North,Clothing
6255,01/01/2021 12:02,49,35,1,67.81,Not Returned,In-Store,67.81,26-35,West,Footwear
6257,11/01/2021 07:26,77,2,5,92.23,Not Returned,In-Store,461.15,18-25,West,Clothing
6258,05/01/2021 19:08,56,39,1,66.5,Not Returned,Online,66.5,18-25,East,Accessories
6259,08/01/2021 11:53,26,33,5,49.67,Not Returned,Online,248.35,36-45,East,Accessories
6260,05/01/2021 10:58,52,19,5,52.26,Not Returned,Online,261.3,46-55,East,Foot wear
6261,05/01/2021 23:04,89,22,1,29.45,Not Returned,Online,29.45,46-55,North,Clothing
6262,04/01/2021 14:12,45,21,1,32.33,Not Returned,Online,32.33,26-35,North,Clothing
6263,07/01/2021 11:21,48,19,6,75.44,Not Returned,On line,452.64,56+,West,Footwear
6264,09/01/2021 14:13,58,10,7,45.08,Not Returned,In-Store,315.56,26-35,West,Footwear
6265,01/01/2021 06:29,7,37,5,22.4,Not Returned,Online,112,,North,Footwear
6266,10/01/2021 04:12,51,46,5,93.76,Not Returned,In-Store,468.8,46-55,East,Clothing
6267,04/01/2021 09:02,60,2,3,21.43,Not Returned,Online,64.29,26-35,West,Clothing
6268,03/01/2021 13:22,85,10,6,64.66,Not Returned,Online,387.96,18-25,North,Footwear
6269,06/01/2021 15:40,52,38,2,22.54,Not Returned,Online,45.08,46-55,East,Footwear
6270,04/01/2021 08:32,83,1,1,38.19,Not Returned,Online,38.19,56+,East,Accessories
6271,11/01/2021 09:05,90,34,3,87.82,Not Returned,Online,263.46,36-45,North,Footwear
6272,08/01/2021 07:58,71,46,1,90.95,Not Returned,Online,90.95,18-25,North,Clothing
6273,08/01/2021 16:37,72,48,4,53.13,Not Returned,In-Store,212.52,56+,South,Footwear
6274,03/01/2021 01:49,88,46,1,66.12,Not Returned,Online,66.12,18-25,North,Clothing
6275,05/01/2021 12:49,98,37,2,61.08,Not Returned,In-Store,122.16,26-35,East,Footwear
6276,09/01/2021 01:02,19,7,3,95.17,Not Returned,In-Store,285.51,18-25,East,Footwear
6277,06/01/2021 14:17,40,34,3,80.31,Not Returned,Online,240.93,26-35,East,Footwear
6278,06/01/2021 16:18,63,21,4,24.19,Not Returned,Online,96.76,56+,East,Clothing
6279,07/01/2021 13:20,80,40,3,82.65,Not Returned,In-Store,247.95,46-55,East,Accessories
6280,09/01/2021 13:35,25,44,3,25.27,Not Returned,Online,75.81,18-25,East,Accessories
6281,08/01/2021 14:07,8,19,4,65.07,Not Returned,Online,260.28,,West,Foot wear
6282,10/01/2021 23:33,54,40,5,78.59,Not Returned,In-Store,392.95,56+,East,Accessories
6283,10/01/2021 04:41,85,1,1,93.57,Not Returned,In-Store,93.57,18-25,North,Accessories
6284,11/01/2021 00:28,68,17,4,30.24,Not Returned,In-Store,120.96,26-35,North,Accessories
6285,01/01/2021 08:27,18,39,6,36.82,Not Returned,In-Store,220.92,56+,East,Accessories
6286,03/01/2021 20:35,41,27,5,65.91,Not Returned,In-Store,329.55,46-55,East,Footwear
6288,05/01/2021 10:51,74,20,6,54.29,Not Returned,Online,325.74,26-35,West,Clothing
6289,05/01/2021 01:58,34,15,5,83.33,Not Returned,Online,416.65,18-25,North,Footwear
6290,08/01/2021 10:20,90,19,1,63.33,Not Returned,Online,63.33,36-45,North,Foot wear
6291,01/01/2021 23:37,4,23,5,93.08,Not Returned,In-Store,465.4,56+,West,Clothing
6292,02/01/2021 22:32,13,20,7,36.78,Not Returned,In-Store,257.46,56+,North,Clothing
6293,09/01/2021 22:28,57,5,5,47.24,Not Returned,Online,236.2,46-55,North,Clothing
6294,01/01/2021 00:48,73,6,3,45.3,Not Returned,Online,135.9,56+,West,Accessories
6296,01/01/2021 03:41,64,13,4,20.25,Not Returned,In-Store,81,26-35,South,Footwear
6297,01/01/2021 11:50,65,15,5,85.2,Not Returned,Online,426,26-35,West,Footwear
6298,07/01/2021 13:20,72,40,7,65.66,Not Returned,In-Store,459.62,56+,South,Acessories
6300,11/01/2021 05:47,85,15,5,48.25,Not Returned,In-Store,241.25,18-25,North,Footwear
6302,10/01/2021 09:20,25,22,7,49.41,Not Returned,In-Store,345.87,18-25,East,Clothing
6303,10/01/2021 05:04,13,27,4,37.77,Not Returned,In-Store,151.08,56+,North,Footwear
6304,07/01/2021 14:25,43,1,4,31.1,Not Returned,Online,124.4,46-55,West,Accessories
6305,06/01/2021 02:20,14,23,5,39.12,Not Returned,In-Store,195.6,26-35,East,Clothing
6306,06/01/2021 06:42,28,15,3,42.46,Not Returned,Online,127.38,26-35,South,Footwear
6307,07/01/2021 09:10,51,10,6,85.32,Not Returned,Online,511.92,46-55,East,Footwear
6308,11/01/2021 06:45,75,26,2,37.27,Not Returned,In-Store,74.54,56+,West,Footwear
6309,07/01/2021 02:46,26,26,2,32.62,Not Returned,Online,65.24,36-45,East,Footwear
6310,06/01/2021 15:55,56,27,2,97.4,Not Returned,In-Store,194.8,18-25,East,Footwear
6311,05/01/2021 22:33,68,31,5,83.83,Not Returned,Online,419.15,26-35,North,Clothing
6312,05/01/2021 09:40,72,16,4,29.74,Not Returned,In-Store,118.96,56+,South,Footwear
6313,05/01/2021 18:20,91,19,1,48.75,Not Returned,Online,48.75,36-45,East,Foot wear
6314,07/01/2021 06:16,62,9,2,80.74,Not Returned,In-Store,161.48,46-55,East,Foot wear
6315,11/01/2021 07:16,30,28,6,71,Not Returned,Online,426,46-55,East,Footwear
6316,09/01/2021 13:05,62,30,5,45.08,Not Returned,In-Store,225.4,46-55,East,Clothing
6317,02/01/2021 00:33,18,47,4,70.86,Not Returned,On line,283.44,56+,East,Footwear
6318,02/01/2021 21:28,83,11,2,50.42,Not Returned,Online,100.84,56+,East,Clothing
6321,03/01/2021 06:36,37,40,5,50.58,Not Returned,Online,252.9,36-45,South,Accessories
6322,08/01/2021 20:51,51,37,6,39.32,Not Returned,Online,235.92,46-55,East,Footwear
6323,07/01/2021 20:08,78,30,5,94.89,Not Returned,In-Store,474.45,46-55,South,Clothing
6324,01/01/2021 12:01,29,3,6,75.53,Not Returned,On line,453.18,46-55,East,Footwear
6325,04/01/2021 10:09,70,12,7,95.05,Not Returned,Online,665.35,46-55,North,Clothing
6326,07/01/2021 23:41,29,40,1,99.03,Not Returned,Online,99.03,46-55,East,Accessories
6327,07/01/2021 23:44,88,8,3,29.94,Not Returned,Online,89.82,18-25,North,Accessories
6328,06/01/2021 05:57,77,9,4,88.81,Not Returned,In-Store,355.24,18-25,West,Foot wear
6329,05/01/2021 00:40,64,9,2,91.35,Not Returned,In-Store,182.7,26-35,South,Foot wear
6331,07/01/2021 22:47,3,29,2,48.12,Not Returned,In Store,96.24,36-45,North,Foot wear
6332,10/01/2021 05:09,95,46,6,55.59,Not Returned,Online,333.54,18-25,North,Clothing
6333,08/01/2021 19:33,98,5,7,29.83,Not Returned,Online,208.81,26-35,East,Clothing
6335,01/01/2021 12:13,28,34,1,99.59,Not Returned,In-Store,99.59,26-35,South,Footwear
6336,08/01/2021 04:10,27,41,2,76.85,Not Returned,On line,153.7,36-45,North,Accessories
6337,02/01/2021 11:19,9,3,3,35.66,Not Returned,In-Store,106.98,36-45,East,Footwear
6338,05/01/2021 13:21,74,37,6,43.66,Not Returned,Online,261.96,26-35,West,Footwear
6339,06/01/2021 00:35,67,33,3,32.64,Not Returned,In-Store,97.92,26-35,South,Accessories
6340,06/01/2021 16:24,43,29,7,89.48,Not Returned,In-Store,626.36,46-55,West,Foot wear
6341,10/01/2021 08:04,77,16,7,42.39,Not Returned,Online,296.73,18-25,West,Footwear
6343,02/01/2021 22:47,4,5,4,88.25,Not Returned,Online,353,56+,West,Clothing
6344,11/01/2021 05:58,47,11,1,87.3,Not Returned,Online,87.3,26-35,East,Clothing
6345,11/01/2021 03:51,1,33,6,60.79,Not Returned,In-Store,364.74,46-55,West,Accessories
6346,02/01/2021 02:03,8,2,6,43.32,Not Returned,Online,259.92,,West,Clothing
6348,11/01/2021 08:00,19,24,1,52.29,Not Returned,Online,52.29,18-25,East,Accessories
6349,11/01/2021 09:50,8,27,7,58.48,Not Returned,In-Store,409.36,,West,Footwear
10442,10/01/2021 17:13,2,43,5,58.11,Not Returned,Online,290.55,56+,East,Clothing
6351,09/01/2021 13:45,23,41,2,30.78,Not Returned,Online,61.56,46-55,East,Accessories
6352,08/01/2021 10:31,41,4,7,97.55,Not Returned,In-Store,682.85,46-55,East,Clothing
6353,03/01/2021 20:39,58,27,2,83.38,Not Returned,Online,166.76,26-35,West,Footwear
6354,02/01/2021 18:13,27,33,6,86.88,Not Returned,In-Store,521.28,36-45,North,Accessories
6355,07/01/2021 00:43,52,48,1,57.91,Not Returned,In-Store,57.91,46-55,East,Footwear
6356,05/01/2021 22:54,43,21,3,65.38,Not Returned,Online,196.14,46-55,West,Clothing
6357,01/01/2021 12:21,18,32,1,30.97,Not Returned,Online,30.97,56+,East,Clothing
6358,01/01/2021 16:34,84,33,2,36.42,Not Returned,Online,72.84,56+,West,Accessories
6359,07/01/2021 18:10,100,19,7,82.33,Not Returned,Online,576.31,18-25,West,Foot wear
6360,05/01/2021 09:26,91,24,3,88.91,Not Returned,In-Store,266.73,36-45,East,Accessories
6361,09/01/2021 12:11,84,26,4,52.98,Not Returned,Online,211.92,56+,West,Footwear
6362,07/01/2021 19:43,88,42,1,36.17,Not Returned,In-Store,36.17,18-25,North,Foot wear
6363,09/01/2021 22:50,37,17,7,89.89,Not Returned,Online,629.23,36-45,South,Accessories
6364,04/01/2021 19:36,26,15,2,24.78,Not Returned,In Store,49.56,36-45,East,Footwear
6365,04/01/2021 14:10,32,2,5,27.4,Not Returned,In-Store,137,46-55,East,Clothing
6366,09/01/2021 11:52,44,15,1,81.93,Not Returned,Online,81.93,26-35,East,Footwear
6367,07/01/2021 00:51,60,28,4,39.99,Not Returned,Online,159.96,26-35,West,Footwear
6368,03/01/2021 18:53,67,30,3,34.47,Not Returned,In-Store,103.41,26-35,South,Clothing
6369,07/01/2021 05:23,67,30,5,97.66,Not Returned,In-Store,488.3,26-35,South,Clothing
6371,02/01/2021 22:40,17,23,4,99.16,Not Returned,Online,396.64,46-55,South,Clothing
6372,05/01/2021 08:39,92,22,4,92.29,Not Returned,In-Store,369.16,18-25,South,Clothing
6374,02/01/2021 08:53,63,47,7,41.53,Not Returned,In-Store,290.71,56+,East,Footwear
6375,02/01/2021 20:04,58,23,6,52.22,Not Returned,Online,313.32,26-35,West,Clothing
6376,03/01/2021 05:43,4,1,6,90.76,Not Returned,In-Store,544.56,56+,West,Accessories
6377,04/01/2021 19:56,32,18,5,25.68,Not Returned,In Store,128.4,46-55,East,Footwear
6378,04/01/2021 02:36,1,41,7,37.37,Not Returned,In-Store,261.59,46-55,West,Accessories
6379,05/01/2021 01:13,10,12,7,21.26,Not Returned,In-Store,148.82,56+,East,Clothing
6380,07/01/2021 07:54,95,19,2,71.3,Not Returned,Online,142.6,18-25,North,Foot wear
6381,10/01/2021 22:10,56,34,4,89.93,Not Returned,Online,359.72,18-25,East,Footwear
6382,08/01/2021 14:20,24,27,5,65.61,Not Returned,Online,328.05,18-25,South,Footwear
6383,11/01/2021 05:29,3,28,6,87.93,Not Returned,Online,527.58,36-45,North,Footwear
6384,03/01/2021 11:12,44,6,1,33.23,Not Returned,In-Store,33.23,26-35,East,Accessories
6385,08/01/2021 01:30,64,8,3,76.72,Not Returned,In Store,230.16,26-35,South,Accessories
6386,01/01/2021 00:50,56,50,2,27.21,Not Returned,In-Store,54.42,18-25,East,Accessories
6388,07/01/2021 03:45,36,18,5,91.89,Not Returned,Online,459.45,56+,East,Footwear
6389,05/01/2021 02:55,5,21,4,30.27,Not Returned,On line,121.08,56+,West,Clothing
6391,09/01/2021 02:17,56,35,6,43.48,Not Returned,Online,260.88,18-25,East,Footwear
6392,04/01/2021 13:59,92,2,7,86.75,Not Returned,In-Store,607.25,18-25,South,Clothing
6393,03/01/2021 15:38,58,49,4,26.66,Not Returned,In-Store,106.64,26-35,West,Footwear
6394,01/01/2021 01:18,99,24,6,25.42,Not Returned,Online,152.52,26-35,South,Accessories
6395,09/01/2021 06:34,8,43,2,32.44,Not Returned,In-Store,64.88,,West,Clothing
6396,05/01/2021 09:08,14,48,3,24.96,Not Returned,Online,74.88,26-35,East,Footwear
6397,08/01/2021 19:34,7,26,2,90.14,Not Returned,Online,180.28,,North,Footwear
6398,05/01/2021 05:57,4,9,2,26.5,Not Returned,Online,53,56+,West,Foot wear
6399,09/01/2021 21:19,39,1,3,94.07,Not Returned,In-Store,282.21,18-25,West,Accessories
6400,11/01/2021 03:24,5,30,2,94.91,Not Returned,In-Store,189.82,56+,West,Clothing
6401,11/01/2021 01:46,19,35,6,31.53,Not Returned,In-Store,189.18,18-25,East,Footwear
6402,03/01/2021 09:56,95,37,5,21.18,Not Returned,Online,105.9,18-25,North,Footwear
6403,04/01/2021 01:21,43,50,6,45.12,Not Returned,Online,270.72,46-55,West,Accessories
6404,02/01/2021 16:53,57,20,4,50,Not Returned,Online,200,46-55,North,Clothing
6405,04/01/2021 08:18,77,9,2,74.86,Not Returned,In-Store,149.72,18-25,West,Foot wear
6406,03/01/2021 03:03,13,48,3,23.03,Not Returned,On line,69.09,56+,North,Footwear
6407,01/01/2021 15:29,43,14,4,41.41,Not Returned,In-Store,165.64,46-55,West,Clothing
6409,09/01/2021 23:23,59,5,3,46.96,Not Returned,On line,140.88,46-55,North,Clothing
6410,02/01/2021 02:25,10,12,6,31.37,Not Returned,Online,188.22,56+,East,Clothing
6411,11/01/2021 08:05,56,48,6,43.82,Not Returned,In-Store,262.92,18-25,East,Footwear
6412,08/01/2021 00:04,44,32,3,72.92,Not Returned,Online,218.76,26-35,East,Clothing
6413,07/01/2021 18:48,68,44,6,41.98,Not Returned,Online,251.88,26-35,North,Accessories
6414,06/01/2021 19:01,6,35,7,41.71,Not Returned,In-Store,291.97,26-35,South,Footwear
6416,02/01/2021 04:58,80,38,5,37.59,Not Returned,In-Store,187.95,46-55,East,Footwear
6417,03/01/2021 06:08,22,37,6,21.53,Not Returned,Online,129.18,56+,North,Footwear
6418,07/01/2021 03:30,81,9,4,54.38,Not Returned,Online,217.52,56+,West,Foot wear
6419,06/01/2021 19:06,74,29,6,28.45,Not Returned,In-Store,170.7,26-35,West,Foot wear
6420,08/01/2021 03:33,52,14,4,76.86,Not Returned,Online,307.44,46-55,East,Clothing
6421,08/01/2021 16:13,45,44,7,43.1,Not Returned,Online,301.7,26-35,North,Accessories
6422,03/01/2021 03:12,54,38,3,55.73,Not Returned,Online,167.19,56+,East,Footwear
6424,05/01/2021 13:56,69,43,3,58.44,Not Returned,On line,175.32,46-55,South,Clothing
6425,07/01/2021 02:42,93,23,3,98.33,Not Returned,In-Store,294.99,36-45,North,Clothing
6426,02/01/2021 03:16,40,27,5,63.08,Not Returned,Online,315.4,26-35,East,Footwear
6427,08/01/2021 13:47,63,15,7,83.54,Not Returned,In-Store,584.78,56+,East,Footwear
6428,03/01/2021 23:23,94,35,2,85.31,Not Returned,Online,170.62,36-45,West,Footwear
6430,11/01/2021 06:24,79,35,5,54.88,Not Returned,Online,274.4,46-55,South,Footwear
6431,09/01/2021 08:08,75,1,1,37.22,Not Returned,Online,37.22,56+,West,Accessories
6433,07/01/2021 17:35,92,35,4,50.28,Not Returned,Online,201.12,18-25,South,Footwear
6434,03/01/2021 21:44,48,2,1,44.2,Not Returned,Online,44.2,56+,West,Clothing
6436,04/01/2021 10:51,13,14,7,29.96,Not Returned,In-Store,209.72,56+,North,Clothing
6437,08/01/2021 11:13,5,3,5,20.39,Not Returned,Online,101.95,56+,West,Footwear
6438,04/01/2021 10:13,76,36,3,87.86,Not Returned,Online,263.58,26-35,West,Clothing
6440,08/01/2021 01:43,51,46,3,26.51,Not Returned,Online,79.53,46-55,East,Clothing
6441,04/01/2021 04:41,69,35,2,91.77,Not Returned,In-Store,183.54,46-55,South,Footwear
6443,06/01/2021 07:44,15,43,2,69.78,Not Returned,Online,139.56,46-55,West,Clothing
6444,03/01/2021 03:49,74,38,1,40.43,Not Returned,Online,40.43,26-35,West,Footwear
6446,05/01/2021 15:49,18,14,2,34.26,Not Returned,Online,68.52,56+,East,Clothing
6447,01/01/2021 08:42,48,8,4,71.62,Not Returned,Online,286.48,56+,West,Accessories
6449,03/01/2021 02:41,83,29,3,50.02,Not Returned,Online,150.06,56+,East,Foot wear
6451,01/01/2021 09:51,31,32,4,81.99,Not Returned,Online,327.96,36-45,South,Clothing
6452,02/01/2021 20:31,72,12,4,44.03,Not Returned,Online,176.12,56+,South,Clothing
6453,05/01/2021 11:01,65,25,2,81.66,Not Returned,Online,163.32,26-35,West,Clothing
6454,05/01/2021 15:48,52,18,7,96.28,Not Returned,In-Store,673.96,46-55,East,Footwear
6455,10/01/2021 20:16,24,36,4,85.03,Not Returned,In-Store,340.12,18-25,South,Clothing
6456,04/01/2021 22:09,61,22,4,47.03,Not Returned,Online,188.12,26-35,East,Clothing
6457,05/01/2021 12:03,81,42,2,30.47,Not Returned,In-Store,60.94,56+,West,Foot wear
6458,01/01/2021 13:46,10,9,7,94.04,Not Returned,In-Store,658.28,56+,East,Foot wear
6459,02/01/2021 18:43,72,34,5,49.69,Not Returned,Online,248.45,56+,South,Footwear
6460,11/01/2021 08:26,87,1,4,77.29,Not Returned,Online,309.16,18-25,South,Accessories
6461,05/01/2021 18:43,18,13,1,68.38,Not Returned,In-Store,68.38,56+,East,Footwear
6462,11/01/2021 04:34,75,50,3,34.59,Not Returned,Online,103.77,56+,West,Accessories
6463,06/01/2021 14:05,45,50,4,98.4,Not Returned,Online,393.6,26-35,North,Accessories
6464,02/01/2021 11:55,10,7,2,48.78,Not Returned,Online,97.56,56+,East,Footwear
6465,08/01/2021 16:12,24,29,7,80.05,Not Returned,Online,560.35,18-25,South,Foot wear
6466,05/01/2021 02:48,67,26,4,75.97,Not Returned,Online,303.88,26-35,South,Footwear
6467,03/01/2021 15:52,27,24,6,73.15,Not Returned,In-Store,438.9,36-45,North,Accessories
6468,10/01/2021 15:44,37,18,6,43.38,Not Returned,Online,260.28,36-45,South,Footwear
6470,10/01/2021 11:27,100,3,3,75.62,Not Returned,In-Store,226.86,18-25,West,Footwear
6471,02/01/2021 00:24,96,19,5,24.71,Not Returned,In-Store,123.55,36-45,North,Foot wear
6472,09/01/2021 21:52,69,7,3,24.11,Not Returned,Online,72.33,46-55,South,Footwear
6473,05/01/2021 09:37,80,4,1,35.72,Not Returned,Online,35.72,46-55,East,Clothing
6474,07/01/2021 13:03,92,2,6,51.17,Not Returned,Online,307.02,18-25,South,Clothing
6476,05/01/2021 07:33,100,14,4,95.48,Not Returned,In-Store,381.92,18-25,West,Clothing
6477,11/01/2021 01:53,84,14,6,53.62,Not Returned,In-Store,321.72,56+,West,Clothing
6478,04/01/2021 16:18,27,27,7,95.26,Not Returned,Online,666.82,36-45,North,Footwear
6479,04/01/2021 08:43,44,33,3,73.02,Not Returned,Online,219.06,26-35,East,Accessories
6480,05/01/2021 21:27,77,31,3,95.42,Not Returned,In-Store,286.26,18-25,West,Clothing
6481,03/01/2021 06:07,71,29,6,88.47,Not Returned,Online,530.82,18-25,North,Foot wear
6482,09/01/2021 12:45,72,6,5,87.67,Not Returned,In-Store,438.35,56+,South,Accessories
